"5","6","7","8","9","10"
888,888,888,888,888,888
888,888,888,888,888,888
888,888,888,888,0.999861169863673,0.999870305756001
888,888,888,888,888,888
888,888,888,888,888,888
888,888,888,888,0.999752226872303,888
888,0.999816816303906,0.998963477429012,0.997062309399354,0.992091835442868,0.99733401985645
888,888,0.999949291747146,888,888,888
888,888,888,888,888,888
0.999825536986145,0.996585596101219,888,888,888,888
888,888,888,888,888,0.999675538164447
0.999421302587807,0.999417697768647,0.999923003572359,0.999363509380545,0.999979787296285,0.999680066456482
888,888,888,888,888,888
888,0.999863163193525,0.999649504628728,888,888,888
0.999753603651685,0.998187014003224,0.999785839990355,0.99837983489843,0.998393527075626,0.997836173411325
888,888,888,888,888,888
888,888,888,0.998454758253334,0.997527001801271,0.999669197423115
888,888,888,888,888,888
888,888,0.999979861978357,888,888,888
888,888,0.999933207420501,0.999895062516701,0.999998588595385,0.998121286722169
888,888,888,888,888,888
888,888,888,888,888,888
888,888,888,888,888,888
888,888,888,888,888,888
888,888,0.999974555674931,888,888,888
888,888,888,888,888,0.999529558403628
888,888,888,888,888,888
888,888,888,888,888,888
888,0.999946079874429,888,888,888,888
0.99994430246218,888,888,888,888,888
888,888,888,888,888,888
888,888,888,0.999995981661183,0.999448980882595,0.999981887985069
888,888,888,888,888,888
0.999857632300674,0.999622623061858,0.99995000698668,0.999394707714162,0.998156563700424,888
888,888,888,888,888,888
888,888,888,888,888,888
888,888,888,888,888,888
888,888,888,888,888,888
888,888,888,888,0.998105653883271,0.999259117641934
888,888,888,888,888,888
888,888,888,888,888,0.99958818434564
888,888,0.999950444099372,0.999785327378633,0.999791278907654,0.999752072798393
888,888,0.999997637096465,0.99987921462092,0.999974454892027,0.999917436301165
888,888,888,888,888,888
0.999532317284181,0.999682792270422,0.999619838774384,0.999153418045677,0.999928290607278,0.999944114501995
888,888,888,888,888,888
888,0.999844637567468,888,888,888,888
888,888,888,888,888,888
888,888,888,888,888,888
888,888,888,0.999951280207977,888,888
888,888,888,888,0.999783458983805,888
0.999966952541113,0.999953158597099,0.999980318315994,0.999962252498921,888,0.999319479821749
888,888,888,888,0.999822496556153,888
888,888,888,888,888,888
888,888,888,888,888,888
0.999923532311883,0.999197114485527,0.999544486813986,0.999958408482115,0.999364690023354,0.998973206945119
888,888,888,888,888,888
888,888,888,888,888,888
0.999982079722874,0.999528256990687,0.999036218600555,0.998939417619938,0.999455839481165,0.998906381452458
888,888,888,888,0.999904640399117,888
888,888,888,888,888,888
0.999686620562057,888,888,888,888,888
888,888,888,888,888,888
888,888,888,888,0.99937116759154,888
888,888,0.999880274216908,888,888,888
888,888,888,888,888,888
888,888,888,888,888,888
0.999970700388353,888,888,888,888,888
0.999996729204801,888,888,888,888,888
0.999863392388825,888,888,0.999677624670416,0.998958588549467,0.999998620603009
888,888,888,888,888,0.999609502849326
888,888,888,888,888,888
888,888,888,0.999976106231055,0.999997826325477,888
888,888,888,888,888,888
888,888,888,888,888,888
888,888,888,888,888,888
888,888,888,888,888,888
