"5","6","7","8","9","10"
105.219539231836,151.639553629899,175.499819952997,177.120228088399,216.554390110022,81.4978062145399
33.0255397451377,26.9599003902574,31.7027361770136,33.7084771067473,33.4062273846089,23.6447408645755
57.7769318078802,85.2601669395376,124.248032926938,157.303450398904,202.447449769551,245.116945538006
107.773470156778,151.935144412437,199.904525330715,261.245053909552,382.686977489396,441.940823508616
13.5170139626204,24.0000110107971,29.8064128907127,25.314036156216,27.2540367636265,73.5632138386617
43.0754322883274,146.546015897853,341.649793178937,357.251284725731,295.987826888092,69.2363669820937
108.003553041152,160.633727118781,232.427322766231,304.027467601685,435.31142431581,541.267416112308
105.484997854738,148.459750801469,180.750168698406,203.445042765948,256.513311372894,89.3004987194918
60.7490563050951,72.4067757626403,96.7193570326647,127.489433564876,152.572108575836,187.814896379695
50.2957813289407,51.1636454546116,60.9913360322696,52.5675920395018,58.8177515206307,37.908991232201
14.582332886468,28.2802779679311,40.4266918707366,47.5390895733626,54.6502748115622,75.0713309978156
17.4337817317781,25.720484850937,43.2538945000463,61.0453664442259,79.9610036102058,107.132925970653
107.918264490703,164.412036551555,208.33330174678,216.962500094976,259.024677060278,117.709193297376
55.4904684000336,10.8596980774139,25.8396646078402,36.5992924195248,35.6258004612378,45.2776505966641
37.8951020494327,60.8188497748523,98.0471180247215,132.554267890807,176.099454715661,215.668582551787
34.5577978331765,50.2146492376988,78.9174766229672,118.372777313053,166.674407820189,238.035791946894
63.0550057391472,51.7371599056519,43.2950943702864,24.1597649545706,48.3919237317704,147.62971802672
98.869257627843,142.129690712149,155.479163903922,168.023445968924,212.621753257456,181.87644478683
33.9067292115307,30.172742355707,64.0368495225718,184.436325437052,220.24671984985,307.498388978752
49.1276924051368,10.0316455175423,21.370405507041,64.4731839723485,129.113130203118,234.2319347921
109.449685546148,172.795064144504,236.426938711888,319.805553419272,434.005053724271,486.425318644852
35.6829159597311,42.0168447933223,39.029267211165,33.2304006401609,36.4713879566269,0
0,16.8663512149665,28.2500163054897,54.147506136864,92.904903657722,194.70435584203
28.6864860838491,26.5057450356532,35.8960272620919,44.9379972625603,58.0916641728661,60.5369466490245
48.2498563007233,31.9791290142566,48.5933837960054,86.7248713946593,158.158412609794,266.189408721545
20.4240634793258,24.1102534183265,27.7374502245549,48.3904937048338,52.9885238223621,75.3144166260719
22.7798493780932,31.1745520747849,59.9138776462022,83.0579985011776,95.7792134700652,140.443856228827
20.3801292033115,28.883884914974,40.7105785242656,53.5230682772543,60.6907108140886,92.2583702944349
39.6276506442178,54.3491217760986,63.4980838447225,74.3803683415778,112.326065592398,168.655106419431
17.7416285513194,14.4886789898456,28.7546413071991,81.1801796599401,159.122898841388,308.19084096173
17.8721478203461,28.6306777746811,44.9023200753514,63.9001109644776,80.9385895749873,115.966968174839
24.0158977480118,41.5305356712005,66.1762355430997,99.1504534128527,119.903080578896,146.27207044972
32.0615583091091,44.0587955996018,64.3994857955903,93.4253380831626,128.950576891786,167.223677516839
104.833993256476,143.290360254614,168.374779987545,198.591058699044,301.430433923488,276.610536889282
102.92456328415,153.175771244345,191.97243954041,202.89830587436,258.087560276443,174.272449884251
22.2225100673162,33.1452176889876,56.9407758247805,99.5557502434951,158.796997410588,257.335614827624
122.447627157341,32.1542850296946,46.0990112122193,151.939883125519,245.31239159522,310.957163240048
46.8023497293769,74.4901203339942,71.6762907338469,124.152564164548,232.578920741696,388.948399106105
116.114277456345,152.554905565421,171.707823380871,163.855032729989,218.928076063598,189.021781639659
112.466076096485,158.469432333981,175.459068632797,182.466528259808,238.162801177506,174.012419971397
56.4508362961565,66.5533400170573,85.2854899831341,105.111474413159,125.210180527135,157.175566878662
37.8163388696172,59.0978509461745,81.615666603792,107.534462485895,131.160096959085,174.251956111508
14.6093583054564,27.986085455778,37.8894885371002,69.2156365192028,83.9892319585136,110.456941446928
49.4412495560924,0,35.1804959603592,69.9109845786658,112.763056354395,117.547490160906
128.640798040061,163.426779901477,190.51248345671,173.233411188336,204.613697666694,225.477260838601
129.827526659253,196.673524788959,264.321247862186,382.825403007328,458.204158750261,756.494110182084
41.0728373096485,57.7635557257369,74.7726735196821,86.2469726873154,110.136758577263,135.327630938181
104.735621529717,161.974221019142,209.293354113021,230.70996971268,295.676777904784,228.115631745702
114.188062313166,155.894422827126,205.408305249449,234.867065337424,311.891552093144,307.335388536683
133.980920652394,205.260388652497,272.561211663623,339.260040096203,399.263591871024,174.784851310919
54.6607474631805,75.1455173468349,104.520001074658,124.35166833516,135.091837135988,166.105526340202
107.232286186212,145.979493994354,176.009981741704,170.490590682161,206.128978496967,143.713342332949
19.4814837091056,27.967319368575,33.0163244615963,28.5039940926569,47.7676705807569,62.3251375725545
18.1827875714955,26.4132486887121,44.1064804027563,66.9575619505032,99.1491122890414,138.791385896252
42.2349202758574,49.3228968476968,65.8943290632532,73.3319250641584,87.2176740574778,94.2024759218599
69.1918309745108,90.0436241210122,162.340190288403,339.061851345285,430.73735679908,617.390402964223
105.7708890488,154.576130901449,196.185615570154,228.440276015917,299.485226970373,321.779776931683
57.1376513269985,82.5382775620443,134.470620480814,213.397347379675,306.711452249819,447.820080660416
37.0934856565714,59.3497364225955,85.7299451567917,117.472973038048,166.837595563168,221.878207316045
38.1390997029958,20.3735971791667,0,64.4361575651858,138.215898338663,265.598694071557
23.0471113224017,30.097021168187,33.6514709690025,33.9352769731175,29.9591116625827,32.8568405550641
104.269111270729,142.55354006524,178.312366705588,186.628204570905,227.855060082986,239.912964152997
115.114901646462,152.365406509555,182.943429506326,201.199464936904,253.60575197932,162.70783994633
111.078647862191,158.533651941678,200.149832165745,235.410923451966,302.793016194664,386.144238552735
55.9389569188588,67.23638834689,181.302259639212,142.08367885604,122.605003500465,141.624198938602
51.4588731005775,65.3803872315786,80.1728856526125,89.6053086728732,91.5681168469919,42.2389491457709
109.082183604929,151.104807868216,182.22101750601,230.913490881783,324.498885416659,428.479098331565
66.2763828820134,177.52155003044,352.776127436328,267.36512054325,475.159193010698,246.897081300326
58.0606141782803,2.68369277833999,37.9401371575244,104.567625236091,195.919475024369,343.540798298737
